disease_name,gene_name
liver cancer,POLA2; HDAC9; HDAC7; HDAC4; POLA1; TUBB4A; VEGFA; PDGFRB; KDR; PRIM2; EGFR; KIT; BRAF; RET; RRM1; HDAC3; TYMS; POLE; HDAC2; PRIM1; TUBB8; FLT4; PTGS2; HDAC10; FLT1; TP53; POLE3; TUBB6; PDCD1; CSF2RA; POLD1; POLD3; HDAC6; POLE2; POLD2; HDAC5; CSF3R; RAF1; TUBB2A; ERBB2; HDAC8; POLD4; TUBB4B; TUBB; TUBB3; FKBP1A; TUBB1; HDAC1; FLT3; TOP2A; TUBB2B; HDAC11; TOP1
liver disease,CYP46A1; PIK3CB; GLP2R; PRKCQ; PRKCZ; ROCK1; TXK; FGFR1; ESR1; JAK2; BMX; TYK2; PIK3R2; PIK3CG; CTSC; PPARD; FGF1; PDGFRB; PRKD3; HCRTR1; FLT3; F10; MAP2K2; SMO; TPH1; PPARG; MTNR1B; KLB; TEC; MDM2; SCN7A; HCRTR2; CASP1; CASP5; IDH1; TP53; EGFR; BRAF; CCR5; FGFR4; ADORA1; PRKCI; CASP7; GABRB3; HTR3A; DDB1; SCN11A; AR; P2RY12; GRIN1; PTGDR2; DGAT1; SELL; HBA2; SCN8A; CFD; GCGR; CFB; EGLN2; ADORA3; CASP10; SCN4A; NR1H4; PRKCH; CASP8; FGFR3; PGR; SLC5A1; RBX1; GABRE; CA2; IKBKB; GRIK5; CYP3A5; SLC6A4; GABRA4; GRIN3B; NFE2L2; OPRD1; PIK3R3; GRIA2; PIK3CA; KDR; ADORA2A; EGLN3; RAF1; CHRM3; RXFP2; SCN2A; TPH2; PIK3R5; PIK3R1; CYP17A1; GABRA2; GRIA1; KIT; GRIK3; PRKCD; PRKCB; ADRB2; GRIK1; SELP; HTR1A; ERBB4; CSF1R; SCN5A; PPARA; DPP4; LPA; MC1R; SELE; CYP3A43; FLT4; FGFR2; PTGS2; KEAP1; OPRK1; SLC6A2; MET; CASP2; OPRM1; GLP1R; ITK; CRBN; PRKCG; AVPR2; LGALS3; CASP9; KRAS; ROCK2; HRH4; EGLN1; CASP6; PKLR; SCN1A; HTR2C; DRD2; EDNRA; SCN3A; PRKCA; CYP3A4; CYP3A7; CYP11B1; GRIN2C; GABRG1; HTR4; AVPR1A; CA4; GRM5; MAP2K1; SCN9A; DRD5; TACR3; ADORA2B; S1PR1; PRKCE; CHRNA7; IDH2; GABRG3; PRKD1; DRD1; SV2B; ATP4B; ADRB3; HBA1; GRIN2B; ACACA; CFTR; BTK; GABRA3; GABRA1; MAOB; ACACB; GABRP; PTGS1; HTR2A; FLT1; CASP14; GRIN2D; JAK3; ATP4A; CCDC6; GNRHR; GABRG2; NR3C1; EPAS1; CCR2; SV2C; GRIA3; F2RL3; PDGFRA; EDNRB; PDE5A; CUL4A; SLC5A2; ERBB2; EML4; GABRA6; GABRB2; GRIK4; GRIA4; SV2A; JAK1; GABRB1; CASP3; GRIK2; RET; AXL; MTNR1A; KIF5B; ALK; RXFP1; PIK3CD; NPM1; GRIN2A; SCN10A; GABRA5; BACE1; GABRD; CASP4; SLC22A12; GRIN3A; CASP12; HBB; GABRQ
low grade glioma,FLT4; ARAF; TEK; ERBB2; MAP2K1; ERBB4; IDH2; EPHB3; TLR9; TUBB8; EPHA8; EPHA6; TUBB1; TUBB4A; EPHA4; TUBB2B; IDH1; EPHA2; TUBB4B; TUBB; EPHB4; SRC; ERBB3; FKBP1A; FLT1; EPHB6; MAP2K2; RAF1; EPHB2; TUBB2A; EPHA5; EPHA1; TLR7; TUBB3; EPHA3; ABL1; PTK6; KDR; EPHA7; EGFR; EPHB1; BRAF; RET; TUBB6; EPHA10; BCR
luminal B breast carcinoma,TUBB6; TUBB4B; TUBB; TUBB8; TUBB1; TUBB4A; CD274; TUBB2A; TUBB3; TUBB2B
lung adenocarcinoma,POLD1; FGFR2; FKBP1A; PTGS1; HSP90AB1; VEGFA; PDGFRB; PDGFRA; TUBB2B; PRIM2; POLE3; RRM1; TUBB3; TUBB8; IL2RB; POLE2; KDR; TOP2A; GART; TYMS; TUBB4B; PDCD1; POLA2; FGFR3; TOP2B; POLD3; FGFR1; HSP90AA1; TUBB4A; IL2RA; TUBB2A; TUBB6; PRIM1; FLT4; PTGS2; TUBB1; POLA1; FLT1; POLD2; MAP2K2; EGFR; FGFR4; MAP2K1; POLD4; POLE; TUBB; DHFR
lung cancer,SCN4A; PTGS2; POLD3; FGFR1; AURKA; HDAC6; JAK2; ABL1; POLA1; POLD2; PDGFRB; CNR1; PDGFRA; CDK4; TUBB2A; TP53; RXRG; SCN1A; EGFR; POLE3; FGFR4; RET; RRM1; SCN11A; RRM2; TUBB6; TYMS; ERBB4; F2; SCN5A; SCN10A; TUBB4B; SCN8A; TOP1; DHFR; FNTB; TUBB8; TOP2B; MSLN; PIK3R2; CDK6; VDR; ALDH5A1; HDAC1; PIK3R3; PARP2; IL2RA; TUBB2B; BCL2L10; BCL2A1; MCL1; PARP1; PIK3R1; SCN3A; BRAF; GART; BCL2; POLE; NPM1; TOP1MT; TUBB; PRIM1; CSF2RA; TLR9; BTK; POLA2; FLT4; PIK3CB; POLD1; FGFR2; FGFR3; ABCB1; IL2RB; PSMB5; TUBB1; CHRNA4; PIK3CG; MET; HDAC5; NR3C1; CSF3R; TEK; CD274; PIK3CA; FLT3; MAP2K2; TOP2A; RAF1; SCN2A; SCN7A; IGF1R; PIK3R5; PRIM2; HDAC8; KIT; JAK1; HDAC11; CTLA4; TERT; MAP2K1; ADRB2; PIK3CD; POLD4; TIGIT; BCR; PDCD1; HDAC2; TLR7; RXRB; HDAC9; HDAC7; HDAC4; HSP90AA1; FKBP1A; HSP90AB1; HDAC10; POLE2; FLT1; TUBB4A; ENG; VEGFA; KDR; BCL2L2; KRAS; ERBB2; EML4; IL6R; CHRNB2; FNTA; SCN9A; ALK; BCL2L1; HDAC3; RXRA; HRH1; BCL2L2-PABPN1; TUBB3
lung neoplasm,POLD2; GART; POLD4; TYMS; DHFR; POLE2; GHR; POLD3; POLA1; IGF1R; ERBB2; PRIM2; PRIM1; POLA2; POLD1; KDR; POLE3; RRM1; POLE
lupus erythematosus,IFNA5; IFNA14; IFNA13; TYK2; HRH2; IFNA6; BCL2; IFNA7; IFNA4; IFNA10; IFNA8; IFNA21; IFNA16; IFNA2; IFNA1; IFNA17
lupus nephritis,POLA1; TNFSF13; POLA2; PSMB5; TNFSF13B; CD86; RRM1; POLE; POLD1; PRIM2; POLE3; POLD4; PRIM1; POLD3; POLE2; POLD2; CD80
lymphoblastic lymphoma,POLD3; POLE2; PSMB5; TUBB1; TUBB4A; IMPDH1; BCL2L2; TOP2A; PRIM2; POLE3; RARG; TUBB6; TUBB4B; TOP1; BCL2L2-PABPN1; FGR; FYN; POLD1; RARB; TOP2B; HDAC6; HSP90AB1; ABL1; HCK; POLD2; NR3C1; TUBB2A; TUBB2B; KIT; HDAC3; POLD4; LCK; TUBB; HSP90AA1; FRK; PDGFRB; HDAC1; CSF3R; SRMS; RARA; RRM1; BCL2L1; YES1; IMPDH2; BCR; HDAC2; SRC; DHFR; LYN; TUBB8; CD22; POLA2; FKBP1A; POLA1; PPAT; BLK; EPHA2; MS4A1; BCL2; POLE; PRIM1; TUBB3
lymphoid leukemia,RPL18; AURKA; FKBP1A; TUBB1; RPL34; RPS12; RPS25; RPL37; RPL7A; RPS3; RPL26; RPL9; PRKCB; CD3D; RPL38; TUBB4B; RPL37A; RPS29; RPS18; TUBB8; FYN; TOP2B; PSMB5; RPS19; RPL18A; RPS15; HDAC1; RPL5; PPAT; RPS4Y1; RPS15A; RPL11; RPS8; RPL7; CD3G; RPL29; RPL27A; RPS21; RPS7; RPL15; TUBB6; RPS27; RPS17; LCK; RPL35A; RPS23; HDAC2; SRC; RPL12; RPS4X; RPL23A; RPL10A; DHFR; RPL41; LYN; RPL31; HDAC6; RPL3; HCK; AURKC; RPL28; RPL19; NR3C1; RPL22; RPL23; BLK; RPL35; RPS6; TUBB2B; RPLP1; RPS2; RPS11; RPL13A; EPHA2; RPS27A; RPL32; RPL10; FAU; RPL30; RPSA; CD52; RPS9; CD19; BCR; RPL14; TUBB; PNP; RPL39; TUBB3; FGR; RPS20; BTK; RPS5; RPL6; RPLP0; ABL1; TUBB4A; RPS16; RPS13; FRK; PDGFRB; RPL24; RPL21; RPS10; SRMS; RPL36; RPL27; TOP2A; TUBB2A; RPS24; RPS3A; MS4A1; KIT; RPL8; RPS14; RPL13; HDAC3; RPL4; YES1; AURKB; PDCD1; RPS26; CD3E; RPS28; RPL36A; RPL17
lymphoid neoplasm,CD38; HDAC4; HDAC6; HDAC10; IKBKB; ATP4A; CDK6; VEGFA; NR3C1; NFE2L2; HDAC1; KDR; CDK7; CDK4; IGF1R; PRIM2; POLE3; RRM1; HDAC3; POLE; AURKB; PDCD1; TNFRSF17; HDAC7; POLD1; KEAP1; AURKA; AURKC; GPRC5D; DNMT3A; CD274; PPARG; BCL2A1; MS4A1; HDAC11; SYK; VKORC1; S1PR1; BCL2L1; PIK3CD; TUBB8B; CD19; TUBB; HDAC9; POLD3; POLE2; TUBB1; TUBB4A; AKT2; PIK3CG; HDAC5; AKT3; FLT3; BCL2L2; AKT1; MCL1; HDAC8; CD3G; CDK5; CD3D; CDK1; BCL2; POLD4; TUBB4B; HDAC2; CD47; PRIM1; BCL2L2-PABPN1; POLA2; FGFR3; XPO1; PSMB5; POLA1; POLD2; TNFRSF8; CDK2; DNMT1; CDK9; TUBB2A; TUBB2B; BCL2L10; KIT; CTLA4; TUBB6; CSF1R; EPOR; CD3E; TUBB3; TUBB8
lymphoma,CD79B; PSMB1; CD22; CDK14; CDK17; HDAC7; POLD1; PRKCQ; PDE4A; HDAC4; POLD3; MKNK1; RBX1; PSMA3; PSMA6; HCK; POLA1; CDK16; GSR; AKT2; PIK3CG; POLD2; RPS6KB1; HDAC5; IL18RAP; PRKD3; AKT3; PGF; DNMT3A; PIK3CA; SRMS; DNMT1; TUBB2A; TUBB2B; PSMA5; PRIM2; EGFR; POLE3; CDK19; CDK20; GART; FGFR4; JAK1; CTLA4; CD3D; RRM1; VKORC1; SCN11A; SCN9A; BRD3; HDAC3; BCL2; IMPDH2; CSF1R; SCN5A; PRKD1; PDE4B; SCN10A; TUBB4B; PDCD1; DPYD; HRH1; ADA; PNP; TOP1; BRD2; TUBB8; FYN; PRKCH; FLT4; PARP3; ERBB3; CDK13; FGFR2; PRKCZ; TOP2B; FKBP1A; IL2RB; POLE2; PSMB5; PIM2; FLT1; TUBB4A; FCER2; ATP4A; CDK6; IMPDH1; EZH2; PSMA2; FRK; HMGCR; PDE4D; IL18R1; HDAC1; TNFRSF8; FLT3; KDR; CDK7; SCN7A; CDK9; PSMB7; CD27; CUL4A; AKT1; PARP1; SCN1A; SCN3A; PRKCA; MS4A1; CD3G; IL6R; CDK5; CDK12; PRKCE; RRM2; RARG; TYMS; POLE; CD19; RXRA; TNFRSF4; KCNJ11; HDAC2; PRIM1; CSF2RA; PIM3; HLA-DRB5; MTOR; CD3E; PSMB8; DHFR; PSMB9; CDK11B; CDK3; FNTB; PSMB3; FGR; ABCC8; HDAC9; PIK3CB; FGFR1; HSP90AA1; ABCB1; AURKA; ESR1; HDAC6; HSP90AB1; MKNK2; TUBB1; AURKC; PIK3R2; PDE4C; NAMPT; ITK; NR3C1; PDGFRB; CRBN; CD2; CDK18; CD274; TNFRSF10B; CDK2; PSMB2; PSMA1; TOP2A; CDK8; IL2RA; MDM2; SCN2A; PIM1; BRDT; KIF11; ESR2; PDPK1; TP53; ERBB2; BRD4; PSMB6; HDAC8; CHEK1; PSMA8; BRAF; HDAC11; PRKCD; SYK; PRKCB; PLK1; EEF2; DDB1; FNTA; CDK1; POLD4; RPS6KB2; AURKB; STING1; CDK10; HLA-DRB1; PPIA; SRC; PSMB10; PSMB11; HLA-DRB4; HLA-DRB3; TLR9; LYN; TUBB3; CD38; SCN4A; BTK; POLA2; CD74; PSMA4; FGFR3; LAG3; JAK2; ABL1; HDAC10; PSMA7; TLR8; VEGFA; MPL; PIK3R3; SERPINC1; CSF3R; CD80; PRKCG; PARP2; IDO1; RAF1; PDGFRA; CDK4; BLK; CYP19A1; CDK15; IGF1R; PIK3R5; RXRG; PIK3R1; KIT; PSMB4; PRKCI; TERT; RET; CD52; PIK3CD; TUBB6; YES1; LCK; CHEK2; TOP1MT; TUBB; SCN8A; TXNRD1; RXRB
lymphoproliferative syndrome,POLA2; PDGFRB; PDGFRA; PRIM2; KIT; RET; RRM1; FLT1; POLD2; CD2; PRIM1; POLD1; POLE2; POLD4; FLT4; POLD3; POLA1; KDR; POLE3; POLE
macular degeneration,FGR; FLT4; FGFR3; ANGPT2; ITK; FYN; FGFR2; BLK; YES1; SRC; FGFR1; HCK; FLT1; FRK; VEGFA; PDGFRB; PGF; KDR; PDGFRA; KIT; CSF1R; EPHB4; SRMS; MS4A1; TLR3; LCK; LYN
major depressive disorder,GABRA3; NDUFB4; PTGS2; GSK3B; PTGS1; GRIN2D; GSK3A; SLC6A4; GRIN3B; NDUFA8; GRIA2; NDUFA10; PDE6B; HTR1B; SCN2A; SCN7A; NDUFS6; HTR7; DRD2; GABRA2; PDE3B; PDE1C; NDUFV3; GRIN2C; NDUFS4; NDUFB8; VKORC1; ADRB2; ADORA2B; NDUFA3; PDE3A; GRIN1; HTR3C; HTR1A; HTR1F; GRIN2A; PDE4B; NDUFA4L2; SCN8A; MT-ND4L; ADRB1; MAOB; GABRP; PDE6C; GABRE; HTR2A; SLC6A2; ATP1A3; PDE4C; PDE8B; PDE4D; GPD2; PDE1A; NDUFS7; NDUFB3; PDE1B; NDUFAF4; GRIA3; IMPA1; HCRTR2; PDE5A; NDUFA9; SLC6A3; GABRA6; HTR2C; NDUFB9; GRIA4; HTR5A; GABRG1; HTR4; NDUFB6; NDUFV1; SCN11A; P2RY12; NDUFA11; HTR1D; OXTR; NDUFA13; HTR3D; MAOA; GRIN3A; PDE7A; NDUFS3; NDUFA7; NDUFAB1; ATP1A2; GABRA1; PDE4A; OPRK1; P2RX7; NDUFB2; NDUFB7; GABRA4; NDUFC1; OPRM1; PDE10A; CRHR1; ADORA2A; NDUFA2; ATP1A4; PDE6H; NDUFB10; GABRB2; NDUFB11; SIGMAR1; HTR3B; GRIA1; HTR6; NDUFS2; PDE9A; GABRB1; ATP1A1; ADORA1; CHRM1; GRM5; NDUFAF3; NDUFB1; SCN5A; NDUFA6; SCN10A; PDE6G; HTR3E; GABRD; HRH1; DPP4; MT-ND2; MT-ND5; MT-ND4; GABRQ; GRIN2B; ADORA3; SCN4A; NDUFS1; PDE8A; NDUFS8; GABRG2; NDUFA1; OPRL1; NDUFA5; PDE6A; HTR2B; NDUFB5; NDUFAF1; SCN1A; ADRA2A; NDUFC2; DRD3; SCN3A; PDE6D; NDUFAF2; GABRB3; HTR3A; NDUFS5; HTR1E; SCN9A; PDE7B; NDUFV2; GABRG3; ADRA2C; NDUFA12; GABRA5; PDE2A; NDUFA4; MT-ND6; MT-ND3; MT-ND1; ADRA2B
malaria,GUCY1B1; NDUFB7; NDUFS8; HMGCR; NDUFS7; NDUFB3; NDUFA1; NDUFA9; NDUFB10; NDUFS2; NDUFS4; NDUFB8; NDUFV1; NDUFV2; GABRA5; MT-ND5; MT-ND1; NDUFAB1; ABCC8; NDUFS1; NDUFB2; GABRG2; NDUFA8; nan; NDUFS6; GABRA2; CYP3A4; CYP3A7; NDUFB6; NDUFA11; GRIN2A; KCNJ11; MT-ND6; DHFR; NDUFA7; GABRA3; NDUFB4; PTGS2; JAK2; NDUFA10; NDUFB5; NDUFB11; NDUFB9; SIGMAR1; NDUFV3; JAK1; GABRG1; NDUFAF2; NDUFS5; NDUFA3; GABRG3; NDUFB1; NDUFA6; NDUFA4L2; NDUFA13; NDUFA4; MT-ND3; MT-ND4; MT-ND4L; NDUFS3; TLR9; CYP3A43; GABRA1; ADRB1; PTGS1; CYP3A5; NDUFC1; GPD2; NDUFAF4; NDUFA5; NDUFA2; PPARG; NDUFAF1; NDUFC2; NDUFAF3; NDUFA12; TLR7; MT-ND2
male breast carcinoma,FLT4; TUBB1; HDAC5; HDAC1; CDK2; PARP1; CDK5; BCL2; TYMS; ITGB3; FGFR3; HSP90AA1; PGR; ITGB5; FLT1; AKT2; CDK6; VEGFA; NR3C1; APH1A; CDK7; PDGFRA; CYP19A1; ITGAV; AKT1; CYP17A1; KIT; HDAC11; EEF2; TUBB6; TUBB4B; TUBB; FNTB; HDAC9; HDAC7; PSEN1; HDAC6; HDAC10; TUBB4A; GNRHR; AKT3; KDR; TOP2A; IL2RA; APH1B; IGF1R; PSEN2; EGFR; HDAC8; TLR3; CDK1; HDAC3; CSF1R; LCK; TUBB3; PARP3; HDAC4; FGFR1; FKBP1A; HSP90AB1; IL2RB; ITK; PDGFRB; CSF3R; PARP2; CDK4; CDK9; TUBB2A; TUBB2B; ERBB2; NCSTN; FNTA; AR; HDAC2; CSF2RA; PSENEN; TUBB8
malignant colon neoplasm,HDAC9; POLD1; PTGS2; NDUFB2; POLE2; TUBB4A; HDAC5; VDR; PDGFRB; CRBN; GPD2; NDUFS7; HDAC1; NDUFA8; FLT3; MAP2K2; KDR; NDUFA10; NDUFA2; PDGFRA; TUBB2B; PRIM2; EGFR; NDUFB9; POLE3; NDUFV3; HDAC11; NDUFS5; HDAC3; TYMS; NDUFAF3; NDUFB1; HDAC2; MT-ND4; NDUFA7; POLA2; HDAC7; NDUFB4; TGFB2; ABL1; TUBB1; TGFB1; NDUFS8; TGFB3; NDUFA5; RAF1; KRAS; NDUFAF1; NDUFA9; NDUFB10; ERBB2; NDUFS6; HDAC8; NDUFC2; DRD3; NDUFS2; NDUFB8; MAP2K1; TUBB4B; PDCD1; TUBB; MT-ND6; MT-ND3; TUBB3; TUBB8; NDUFAB1; BTK; FLT4; HDAC4; DRD4; HSP90AA1; HDAC6; NDUFB7; HDAC10; FLT1; POLD2; VEGFA; CD274; NDUFB5; TUBB2A; CUL4A; BRAF; NDUFAF2; NDUFS4; RRM1; PIK3CD; POLD4; NDUFV2; NDUFA6; NDUFA4L2; NDUFA13; BCR; MT-ND2; MT-ND5; MT-ND1; TOP1; IGHE; MT-ND4L; NDUFS1; POLD3; FKBP1A; PTGS1; HSP90AB1; RBX1; POLA1; HTR2A; CEACAM5; NDUFC1; NDUFB3; PIK3CA; NDUFAF4; NDUFA1; NDUFB11; DRD2; KIT; NDUFB6; RET; NDUFV1; DDB1; NDUFA3; NDUFA11; TUBB6; POLE; NDUFA12; NDUFA4; EPHB4; PRIM1; NDUFS3
malignant epithelial tumor of ovary,IFNGR1; CDK6; HDAC1; CDK2; ERBB2; CHEK1; IFNGR2; PRKCQ; TOP2A; TUBB2A; PRKD1; TUBB4B; HDAC2; TOP1; TUBB3; PRKCZ; FKBP1A; TUBB1; TUBB4A; PRKD3; CDK4; TUBB2B; PDPK1; PRKCA; PRKCD; PRKCB; TUBB6; TUBB8; PRKCH; HDAC6; PRKCG; PRKCI; PRKCE; HDAC3; TUBB
malignant glioma,HDAC7; TOP2B; IL4R; PTK6; TUBB4A; VEGFA; CRBN; IL13RA2; EPHB2; TUBB2A; TUBB2B; CUL4A; HDAC8; TUBA1C; HDAC3; ERBB4; EPHB3; EPHA10; PDCD1; HDAC2; TUBA3C; TOP1; FLT4; HDAC4; EPHA8; EPHA6; FKBP1A; HDAC6; TUBB1; FLT1; ODC1; HDAC1; TEK; CD274; PARP1; EPHA5; TUBA3E; BRAF; GART; HDAC11; RET; TOP1MT; TUBB3; TUBB8; HDAC10; CDK6; EPHB6; LRP1; TUBA4A; EPHA7; CDK4; ERBB2; EPHA2; EGFR; EPHA1; TUBB4B; TUBB; EPHB4; TLR7; CSF2RA; TLR9; PARP3; EPHA3; HDAC9; ERBB3; RBX1; HDAC5; EPHA4; TUBA1B; MAP2K2; KDR; PARP2; IL13RA1; TOP2A; EPHB1; CTLA4; HTR3A; TUBA1A; DDB1; MAP2K1; TUBB6; TYMS; SRC; DHFR
malignant pleural mesothelioma,POLA2; POLD1; HSP90AA1; ABL1; POLE2; PDGFRB; SRMS; EPHA2; PRIM2; PTK2; POLD4; PRIM1; FGR; FYN; POLD3; HSP90AB1; HCK; POLA1; FLT1; MSLN; HDAC1; CD274; KDR; HDAC3; TYMS; PDCD1; HDAC2; FLT4; PTK2B; PDGFRA; BLK; POLE3; KIT; GART; RRM1; POLE; SRC; DHFR; HDAC6; POLD2; FRK; YES1; LCK; BCR; LYN
malignant tumor of extrahepatic bile duct,PRKCH; PRKD3; CDK4; PRKCD; RRM1; RRM2; PRKD1; PRKCQ; PRKCZ; PRKCG; ERBB2; PRKCI; PRKCB; RRM2B; PDPK1; PRKCA; PRKCE; CDK6; CDK2; CHEK1; TXNRD1; TOP1
mature T-cell and NK-cell non-Hodgkin lymphoma,POLA2; HDAC9; HDAC4; POLD3; RBX1; TUBB1; POLA1; HDAC5; NR3C1; CUL4A; POLE3; HDAC11; RRM1; POLD4; PNP; HDAC6; TUBB4A; TUBB2A; DDB1; PIK3CD; POLE; TUBB3; POLD1; HDAC10; POLE2; HDAC1; PRIM2; HDAC3; TUBB6; TUBB4B; PDCD1; TUBB8; HDAC7; POLD2; CRBN; DNMT3A; DNMT1; TOP2A; TUBB2B; HDAC8; PLK1; TUBB; HDAC2; PRIM1; DHFR
medullary thyroid gland carcinoma,ERBB3; POLD3; PSMB5; EPHA4; TEK; KDR; EPHA7; PRIM2; POLE3; EPHB1; RRM1; POLE; PRIM1; POLA2; EPHA8; ATP4A; HRH2; ERBB2; EPHA2; EGFR; POLD4; ERBB4; EPHB3; EPHA10; EPHB4; FLT4; EPHA3; EPHA6; POLE2; POLA1; POLD2; EPHB2; EPHA5; EPHA1; RET; POLD1; PTK6; FLT1; EPHB6; SRC
medulloblastoma,POLD1; RARB; HDAC6; CSNK2A1; TUBB4A; POLD2; DNMT3A; DNMT1; TOP2A; TUBB2A; RRM1; MLST8; BDKRB2; POLD4; CHEK2; TUBB; PRIM1; TUBB1; ALDH5A1; SMO; RARA; POLE; TUBB4B; HDAC2; TLR7; POLA2; TOP2B; POLD3; POLA1; HDAC1; CSF3R; CHEK1; WEE1; RARG; TUBB6; MTOR; POLE2; TUBB2B; RPTOR; PRIM2; POLE3; HDAC3; TOP1; TUBB3; TUBB8
melanoma,NDUFAB1; POLA2; ATP1A2; GABRA1; FLT4; PIK3CB; POLD3; ARAF; XPO1; NDUFB2; HDAC6; POLE2; FLT1; TUBB4A; MET; HDAC5; HRH2; HDAC1; MMP8; NDUFB3; NDUFA8; DNMT3A; CXCR4; FLT3; KDR; ADORA2A; DNMT1; ATP1A4; PDGFRA; CDK4; MDM2; GPNMB; TUBB2B; EML4; HDAC8; BRAF; RET; NDUFB8; MAP2K1; CDK1; ALK; HDAC3; HPSE; POLD4; NDUFV2; NDUFA12; NDUFA4L2; PMEL; BCR; PDCD1; NDUFA4; TUBB; HDAC2; TLR7; MT-ND5; MT-ND4; TOP1; MT-ND4L; NDUFS3; MAGEA3; TUBB3; TUBB8; GABRA3; HDAC9; POLD1; NDUFB4; FGFR3; ABL1; PSMB5; TUBB1; POLA1; TLR8; CD276; PIK3R2; POLD2; TYRP1; NDUFC1; HMGCR; CRBN; NDUFS7; FN1; CD274; CCR2; NDUFAF4; NDUFA1; NDUFA10; IDO1; NDUFA2; RAF1; PPARG; IL2RA; TUBB2A; MMP7; MMP13; NDUFAF1; NDUFA9; ITGB7; CUL4A; PIK3R5; TP53; SLC6A3; PRIM2; ADRA2A; KIT; NDUFS2; NLRP3; CXCR1; CTLA4; CSF2; NDUFB6; VKORC1; CXCL8; ADORA2B; NDUFA11; TYMS; POLE; NDUFAF3; NPM1; TIGIT; GABRG3; CSF1R; GRIN2A; ADRA2C; GABRA5; TNFRSF18; MMP1; MT-ND6; MT-ND2; TLR9; ADORA3; HDAC7; PTGS2; LAG3; RBX1; CD40; DHODH; ATP1A3; PIK3CG; NDUFS8; VEGFA; FGF1; PDGFRB; GPD2; ITGA4; PIK3R3; TNFSF11; CDK2; MAP2K2; RARA; LGALS3; CDK9; ITGAV; IFNAR1; EGFR; NDUFB11; NDUFB9; SIGMAR1; NDUFC2; GABRA2; IFNAR2; JAK1; NDUFAF2; CDK5; HTR3A; RRM1; DDB1; NDUFA3; PIK3CD; BCL2; TUBB6; CXCR2; CSF1; NDUFA13; TUBB4B; PRIM1; CSF2RA; MTOR; MT-ND3; MT-ND1; TNF; ADRA2B; NDUFS1; ERBB3; HDAC4; RARB; FKBP1A; NDUFB7; IL2RB; HDAC10; ATP4A; CDK6; ALDH2; ALDH5A1; GABRG2; NR3C1; NFE2L2; PIK3CA; NDUFA5; NDUFB5; FGF2; CD27; NDUFB10; NDUFS6; PIK3R1; POLE3; CDA; NDUFV3; GABRG1; ATP1A1; ADORA1; HDAC11; NDUFS4; AXL; EEF2; NDUFV1; NDUFS5; NPR1; RARG; NDUFB1; NDUFA6; CD3E; ITGB3; NDUFA7
mental or behavioural disorder,GRIN3B; SCN1A; GRIN2C; GRIN2A; SCN8A; GRIN3A; GRIN2D; SCN11A; SCN9A; SCN4A; SCN2A; SCN7A; SCN3A; SCN10A; GRIN1; SCN5A; GRIN2B
mesothelioma,GABRA1; ABL1; POLE2; TUBB1; POLA1; TUBB4A; PIK3R2; IL2RA; ESR2; PIK3R5; PRIM2; GABRG1; EEF2; TUBB4B; MTOR; IL2RB; PDGFRB; PIK3R3; PIK3CA; CDK4; PIK3R1; GABRA2; KIT; NAE1; CTLA4; TUBB6; PDCD1; PRIM1; TOP1; DHFR; LYN; TUBB8; PIK3CB; POLD3; PIK3CG; VEGFA; GABRG2; NR3C1; TUBB2A; TUBB2B; GART; PIK3CD; BCR; TUBB; TUBB3; GABRA3; POLA2; POLD1; ESR1; HCK; MSLN; CDK6; POLD2; CD274; CYP19A1; UBA3; POLE3; RRM1; POLD4; TYMS; POLE; GABRG3; GABRA5; SRC
metabolic syndrome,GNRHR; CYP19A1; CACNA1D; ACE; AR; LIPF; CACNA1S; HMGCR; CACNA1C; PNLIP; SLC12A3; CACNA1F
metastasis,POLA2; POLD1; ARAF; COL4A4; ABCB1; POLE2; AKT2; TGFBR1; PIK3R3; PIK3CA; SMO; TOP2A; CDK4; POLE3; KIT; ADORA1; RPS6KB2; GABRG3; GABRA5; TUBB; PRIM1; CSF2RA; DHFR; PIK3CB; FGFR2; POLD3; FKBP1A; FLT1; PIK3R2; PIK3CG; CYP3A5; VEGFA; AKT3; ADORA2A; AKT1; PRIM2; EGFR; SIGMAR1; CHEK1; FGFR4; CYP3A4; CYP3A7; VKORC1; ADORA2B; TYMS; TUBB4B; MTOR; TOP1; TUBB8; CYP3A43; GABRA1; PARP3; FGFR3; IL2RB; POLA1; GABRG2; CSF3R; KDR; ERBB2; PARP1; PIK3R1; BRAF; RRM1; POLD4; TUBB6; POLE; ERBB4; CSF1R; GRIN2A; CHEK2; PDCD1; PRKDC; TUBB3; ADORA3; GABRA3; FLT4; FGFR1; TUBB1; TUBB4A; CDK6; POLD2; ENG; RPS6KB1; PDGFRB; PARP2; RAF1; IL2RA; PDGFRA; TUBB2A; TUBB2B; PIK3R5; IL2RG; GABRA2; GART; GABRG1; PIK3CD
metastatic carcinoma,TUBB1; TUBB2B; CYP19A1; PDCD1; TUBB; MTOR; TUBB8; TUBB4A; CTLA4; TUBB6; TUBB4B; TUBB2A; TUBB3
