disease_name,gene_name
female reproductive system disease,KCNK2; GABRE; GLRA1; GABRB3; KCNK3; GABRA3; GABRA1; KCNK10; GABRA4; KCNK9; GABRG3; GABRQ; GABRG2; GABRA6; GABRG1; GABRB1; GABRA5; KCNK18; GABRP; GABRB2; GABRA2; GABRD
female reproductive system neoplasm,DRD4; NR3C1; CTLA4; MAP2K1; PTK2; PDCD1; OPRM1; HTR2C; HTR3A; SCN4A; HTR2A; SERPINC1; MAP2K2; DRD2; DRD3; TACR1; CD274; PTK2B; PLG
femoral neck fracture,NR3C1; SCN7A; SCN9A; SCN10A; PLG; SCN2A; SCN4A; VDR; OPRM1; SCN11A; SCN5A; SCN8A; SCN1A; SCN3A
femur fracture,SCN2A; ADRA1D; SCN10A; SCN8A; ADRA2B; ADRA1A; PLG; SCN7A; SCN11A; ADRB2; SCN9A; ADRA1B; SCN5A; SCN4A; SCN1A; SCN3A; ADRA2C; ADRB1; OPRM1; ADRA2A; ADRB3
fetal growth restriction,PTGER3; SERPINC1; PTGER2; GHR; MTNR1B; PDE5A; PTGER4; PTGS2; PTGER1; PTGS1; MTNR1A
fibromyalgia,CACNA2D2; OPRK1; SLC6A2; SLC6A4; OPRM1; GHR; GPD2; NDUFS7; OPRD1; CNR1; SNAP25; SCN2A; NDUFA9; NDUFB10; NDUFS6; HTR2C; SIGMAR1; CACNA2D1; NDUFV3; NDUFS4; MTNR1A; NDUFA3; CALCB; GRIN1; NDUFAF3; GRIN2A; ADRA2C; NDUFA6; NDUFA4L2; SCN8A; MT-ND3; NDUFS3; NDUFA7; SCN4A; NDUFB4; ACHE; NDUFB2; NDUFB7; HTR2A; CALCA; GRIN3B; NDUFA8; ADRA1A; GHSR; NDUFA5; NDUFA10; NDUFA2; MTNR1B; GABBR2; NDUFAF1; SLC6A3; SCN1A; DRD2; ADRA2A; NDUFC2; SCN3A; NDUFAF2; NDUFV1; SCN11A; SCN9A; ADRA1D; SCN10A; ADRB3; MT-ND2; MT-ND5; MT-ND4; MT-ND1; GABBR1; ADRA2B; NDUFAB1; NDUFS1; FCGRT; GRIN2D; NDUFC1; NDUFS8; NDUFAF4; NDUFB11; NDUFB9; NDUFB6; NDUFB8; HTR3A; NDUFS5; ADRB2; ADRA1B; NDUFA11; NDUFB1; SCN5A; NDUFA12; NDUFA13; GRIN3A; MT-ND4L; GRIN2B; CALCR; ADRB1; DRD4; PTGS2; NDUFB3; NDUFA1; DDC; NDUFB5; SCN7A; DRD3; NDUFS2; GRIN2C; NDUFV2; NDUFA4; HRH1; MT-ND6
fibrosis,PDE4C; IMPDH1; PDE4D; NR3C1; ADORA2A; PDE6A; PDE6H; PDE6D; PDE9A; PDE3A; PDE4B; PDE7A; PDE8A; PDE6C; PDE10A; PDE8B; PDE5A; AGTR1; PDE1C; PDE6G; PDE4A; FKBP1A; HMGCR; PDE1A; PDE1B; PDE6B; PDE3B; PDE7B; PDE2A; ADORA2B
fluoride poisoning,GABRP; KCNK10; GABRG1; GABRB1; GABRA5; KCNK18; GABRD; GABRQ; KCNK2; GABRE; GABRA6; GABRA2; GABRB3; KCNK9; GABRG3; GABRA3; GABRA1; GABRA4; GABRG2; GABRB2; GLRA1; KCNK3
focal segmental glomerulosclerosis,FKBP1A; NR3C1; PPP3CA; SLC5A2; AGTR1; IMPDH2; RARB; CCR2; IL2RA; EDNRA; MC2R; MAPK11; TNF; TGFB2; CD40; TGFB1; IMPDH1; RARA; MS4A1; ACE; RARG; PPIA; MAPK14; HMGCR; TGFB3
follicular lymphoma,CD22; POLA2; POLD1; HDAC4; NDUFB2; ABL1; NDUFB7; EZH2; POLD2; NDUFS8; NR3C1; CRBN; DNMT3A; DNMT1; BCL2L10; NDUFA9; BCL2A1; PRIM2; NDUFB9; MS4A1; IFNAR2; CD3G; CCR5; CD3D; NDUFV1; HDAC3; POLD4; POLE; NDUFA6; NDUFA13; TUBB4B; CD3E; TUBB3; NDUFAB1; CD79B; TOP2B; POLD3; HDAC10; PSMB5; TUBB1; TUBB4A; HDAC5; VEGFA; GPD2; NDUFS7; NDUFB3; CSF3R; CD274; TNFRSF8; BCL2L2; NDUFA2; TOP2A; NDUFAF1; CUL4A; HDAC8; NDUFB11; NDUFC2; NDUFS2; HDAC11; NDUFAF2; NDUFB6; PRKCB; RRM1; BCL2L1; PIK3CD; TUBB6; CD19; NDUFA12; NDUFA4L2; PRIM1; CSF2RA; MT-ND4; MT-ND1; NDUFS3; CSNK1E; BCL2L2-PABPN1; TUBB8; BTK; NDUFS1; HDAC9; FKBP1A; POLE2; GSR; PIK3CG; IMPDH1; NDUFC1; HDAC1; NDUFA8; PIK3CA; NDUFAF4; NDUFA5; NDUFA10; NDUFB5; TUBB2A; NDUFB10; MCL1; NDUFS6; POLE3; NDUFS4; SYK; DDB1; NDUFS5; NDUFA3; BCL2; NDUFA11; IMPDH2; NDUFB1; HDAC2; MT-ND6; MT-ND2; NDUFA7; CD38; HDAC7; NDUFB4; HDAC6; IL2RB; RBX1; POLA1; NDUFA1; IL2RA; TUBB2B; IFNAR1; NDUFV3; NDUFB8; NDUFAF3; NDUFV2; PDCD1; NDUFA4; TUBB; PPIA; MT-ND5; MT-ND3; MT-ND4L; DHFR
follicular thyroid carcinoma,FLT4; HDAC9; HDAC4; EPHA8; EPHA6; HDAC6; PTK6; CCDC6; PDGFRB; EPHA4; KDR; EPHA2; EPHA1; KIT; KIF5B; CSF1R; EPHA3; HDAC7; HDAC10; MET; HDAC5; HDAC1; DNMT3A; FLT3; RAF1; EPHB2; EPHA7; ERBB2; HDAC11; TSHR; RET; ERBB4; HDAC2; SRC; FLT1; VEGFA; CD274; MAP2K2; EGFR; EPHB1; BRAF; CTLA4; HDAC3; EPHB3; EPHA10; EPHB4; ERBB3; PSMB5; EPHB6; PGF; TEK; DNMT1; PDGFRA; EPHA5; HDAC8; MAP2K1
fragile X syndrome,NDUFAB1; NDUFB4; DRD4; NDUFB2; PTGS1; GABRE; GRIN2D; HMGCR; GPD2; CNR1; NDUFB3; NDUFA10; NDUFA2; NDUFB5; SCN2A; GABBR2; NDUFA9; NDUFS6; DRD2; DRD3; NDUFB6; GABRB3; NDUFA11; NDUFAF3; HTR1A; NDUFB1; SCN5A; NDUFA12; DRD1; NDUFA6; NDUFA4L2; MT-ND2; GRIN3A; MT-ND1; GABBR1; GABRQ; GRIN2B; SCN4A; GABRA3; NDUFS1; PTGS2; ACHE; PDE4C; GABRA4; NDUFC1; NDUFS8; NDUFA8; NDUFAF4; NDUFA1; SCN7A; NDUFB10; SCN1A; NDUFB11; ADRA2A; GABRA2; NDUFV3; GABRB1; NDUFAF2; NDUFB8; SCN11A; NDUFS5; GRM5; SCN9A; DRD5; NDUFA3; NDUFV2; NDUFA13; GABRD; NDUFA4; MT-ND5; MT-ND3; MT-ND4; MT-ND4L; NDUFA7; GABRA1; PDE4A; HTR2A; SLC6A4; GABRG2; PDE4D; NDUFS7; GRIN3B; NDUFA5; HTR1B; GABRB2; GABRG1; NDUFV1; OXTR; GABRG3; ADRA2C; SCN10A; GABRA5; SCN8A; NDUFS3; ADRA2B; GABRP; NDUFB7; ADRA1A; NDUFAF1; GABRA6; NDUFB9; NDUFC2; SCN3A; NDUFS2; GRIN2C; NDUFS4; ADRA1B; ADRA1D; GRIN1; GRIN2A; PDE4B; MT-ND6
fragile X-associated tremor/ataxia syndrome,GABRA1; GABRG1; GABRB3; GABRA4; GABRG2; GABRA6; GABRD; GABRQ; GABRA3; GABRB2; GABRA2; GABRP; GABRE; GABRB1; GABRG3; GABRA5
freckles,NDUFB4; NDUFB2; NDUFS8; NR3C1; NDUFA1; NDUFA5; RARA; NDUFB10; NDUFB9; NDUFS2; NDUFV3; NDUFAF2; NDUFS4; NDUFB6; NDUFB8; NDUFV1; NDUFS5; NDUFA3; NDUFA11; NDUFA6; NDUFA4L2; MT-ND2; MT-ND4; MT-ND1; NDUFS3; NDUFAB1; RARB; NDUFB7; NDUFC1; GPD2; NDUFB3; NDUFB5; NDUFAF1; NDUFA9; NDUFB11; NDUFC2; RARG; NDUFAF3; NDUFV2; NDUFB1; NDUFA4; MT-ND4L; NDUFA7; NDUFS1; NDUFS7; NDUFA8; PLG; NDUFAF4; NDUFA2; NDUFA13; MT-ND5; TYR; NDUFA10; NDUFS6; NDUFA12; MT-ND6; MT-ND3
frontal fibrosing alopecia,JAK2; OPRK1; PDE4C; OPRM1; OPRD1; TYK2; PDE4B; PDE4A; JAK3; PDE4D; JAK1
frontotemporal dementia,GSK3B; NDUFA8; NDUFAF1; NDUFS6; NDUFC2; NDUFA6; MT-ND6; NDUFS1; GRIN2D; NDUFS8; GPD2; NDUFAF4; NDUFA1; IMPA1; NDUFA9; NDUFB6; NDUFB8; NDUFA3; NDUFA11; NDUFAF3; NDUFA4; GRIN3A; MT-ND5; NDUFS3; GRIN2B; NDUFAB1; NDUFB4; NDUFB2; NDUFC1; NDUFS7; NDUFB3; NDUFA5; NDUFA10; NDUFA2; NDUFB11; NDUFS2; GRIN2C; NDUFAF2; NDUFV1; NDUFS5; GRIN1; NDUFV2; NDUFB1; NDUFA12; NDUFA13; MT-ND2; MT-ND4; ACHE; NDUFB7; GSK3A; SLC6A4; GRIN3B; NDUFB5; NDUFB10; NDUFB9; NDUFV3; NDUFS4; OXTR; GRIN2A; NDUFA4L2; MT-ND3; MT-ND1; MT-ND4L; NDUFA7
frozen shoulder,SCN4A; COL4A4; MMP8; TRPM8; COL6A3; COL24A1; SCN5A; COL15A1; COL11A1; COL5A3; NR3C1; COL5A1; COL4A2; SCN1A; SCN3A; SCN11A; COL6A5; COL18A1; COL4A5; SCN8A; COL6A6; PTGS1; TRPA1; COL1A1; SCN2A; SCN7A; MMP7; COL6A2; COL1A2; COL3A1; MMP1; TRPV1; COL27A1; COL4A6; COL11A2; COL5A2; COL28A1; TNF; PTGS2; SLC6A2; SLC6A4; MMP13; COL2A1; COL6A1; COL4A3; SCN9A; SCN10A; COL4A1
fungal infectious disease,NR3C1; TUBB2A; DHFR; TUBB1; CSF3R; TUBB4B; TUBB6; TUBB; TUBB4A; TUBB2B; TUBB3; TUBB8
gallbladder cancer,POLD1; POLE2; VEGFA; TUBA4A; KDR; TUBB2B; PRIM2; EGFR; POLE3; TUBB6; TYMS; POLE; TUBB3; POLA2; POLA1; AKT3; MAP2K2; TUBB2A; TUBA3E; TUBA1A; POLD4; TUBB4B; CSF2RA; RRM2B; POLD3; TUBB1; AKT2; POLD2; AKT1; TUBA1C; PDCD1; TUBA3C; FKBP1A; TUBB4A; TUBA1B; RRM1; MAP2K1; TUBB; PRIM1; TOP1; TUBB8
gallbladder carcinoma,POLD1; POLA1; POLD2; CD274; PRIM2; EGFR; MAP2K1; POLE; POLD3; MAP2K2; ERBB2; POLA2; POLE2; KDR; CD27; RRM1; TYMS; ERBB4; PRIM1; POLE3; POLD4
gallbladder disease,PTGS2; PTGS1; GABRE; GABRA4; GABRB1; GABRB3; GABRA5; GABRA3; GABRA1; GABRP; GABRG2; GABRD; CHRNG; GABRQ; CHRND; GABRA6; GABRB2; CHRNB1; CHRNE; OPRM1; CHRNA1; GABRA2; GABRG1; GABRG3
gallbladder neoplasm,POLD1; POLD3; POLE2; POLD2; MAP2K2; SSTR4; SSTR1; PRIM2; RRM1; POLD4; SSTR5; PRIM1; SSTR3; POLE3; TYMS; POLE; POLA2; POLA1; PIK3CA; MAP2K1; PIK3CD; SSTR2
gallstones,GABRE; CHRNE; OPRM1; ADRA1A; CHRND; CHRNA1; GABRB2; ADRA2A; SCN10A; GABRA5; GABRD; ADRA2B; SCN4A; ADRB1; PTGS2; PTGS1; GABRG2; SCN7A; SCN1A; GABRG1; CHRM1; ADRB2; CHRNB1; CHRNG; SCN8A; NR1H4; ACHE; GABRP; CHRM3; SCN2A; GABRA6; GABRA2; GABRB1; HTR3A; SCN11A; SCN9A; ADRA1B; ADRA1D; CHRM2; GABRG3; SCN5A; ADRA2C; ADRB3; GABRA3; GABRA1; GABRA4; FAAH; SCN3A; GABRB3; TRPV1; GABRQ
gambling behaviour,GABRA3; GABRA1; OPRK1; COMT; GABRP; HTR2A; GABRA4; OPRM1; GRIN3B; GRIA2; GRIA3; SCN2A; SCN7A; SCN1A; GABRA6; GABRA2; GRIA4; GRIN2C; GABRG1; GABRB1; GRIK3; SCN11A; GRIK1; DRD1; SCN10A; GABRD; SCN8A; GABRQ; DRD4; GRIN2D; GRIK5; GABRG2; OPRD1; GABRB2; GRIK4; SCN3A; GRIK2; CA4; SCN9A; GRIN1; GABRG3; GRIN2A; SCN5A; GABRA5; GRIN2B; SCN4A; GABRE; CA2; DRD2; DRD3; GRIA1; GABRB3; GRIN3A; HTR2C
ganglioneuroblastoma,RARB; TOP2B; TUBB1; RARA; TUBB2A; RARG; TOP1MT; TUBB4B; CSF2RA; TUBB8; FKBP1A; TUBB4A; TUBB6; TUBB; SLC6A2; TOP2A; TUBB2B; TOP1; EML4; ALK; TUBB3
gastric adenocarcinoma,FLT4; HDAC9; FGFR2; HDAC4; FGFR3; MMP9; VEGFA; EPCAM; CD274; MAP2K2; PARP2; TUBB2A; TUBB2B; AKT1; KIT; HDAC11; TUBB6; TYMS; PDCD1; DPYD; TOP1; TUBB3; TUBB8; PARP3; HDAC7; HDAC10; TUBB1; PDGFRB; ERBB2; CD3G; WEE1; TUBB4B; TUBB; CD3E; GUCY2C; FGFR1; ABL1; AKT2; MET; HDAC5; HDAC1; AKT3; KDR; PDGFRA; PARP1; HDAC8; CTLA4; HDAC2; HDAC6; FLT1; TUBB4A; EGFR; FGFR4; CD3D; MAP2K1; HDAC3; BCR; MTOR
gastric cancer,TYMP; FLT4; FGFR3; TOP2B; PTGS1; RBX1; TUBB1; PTK6; TUBB4A; HRH2; EPHA4; TEK; KDR; IDO1; TOP2A; PDGFRA; TUBB2A; TUBB2B; KIF11; ERBB2; EML4; TRPM8; EPHA5; EGFR; EPHA1; HDAC8; TUBA3E; GART; HTR3A; DDB1; SCN11A; SCN9A; RRM2; TYMS; ERBB4; SCN5A; HTR3D; PDCD1; DPYD; ADRB3; TUBB; EPHB4; CSF2RA; SSTR3; SCN4A; HGF; PARP3; EPHA3; HDAC7; FGFR2; FGFR1; HSP90AA1; FKBP1A; LAG3; HSP90AB1; HDAC10; TRPA1; ATP4A; VEGFA; NR3C1; CRBN; AKT3; CD274; ADRA1A; FLT3; AKT1; PARP1; ADRA2A; BRAF; FGFR4; CTLA4; TUBA1C; ADRB2; ALK; TUBB6; CSF1R; EPHA10; MAPK11; ATP4B; SCN8A; SRC; TOP1; ADRA2B; ADRB1; HDAC9; HDAC4; EPHA8; PTGS2; EPHA6; HDAC6; FLT1; AKT2; EPHB6; TGFBR1; HDAC5; ITK; PDGFRB; CSF3R; TUBA4A; RAF1; EPHB2; SCN2A; CUL4A; EPHA2; SCN1A; EPHB1; KIT; SSTR5; RET; TUBA1A; P2RY12; ADRA1D; SSTR2; NPM1; ADRA2C; SCN10A; MUC1; BCR; TUBB4B; TUBB3; TUBB8; ERBB3; ABL1; PSMB5; MET; FRK; OPRM1; HMGCR; ODC1; HDAC1; TUBA1B; PARP2; SSTR4; EPHA7; SCN7A; SSTR1; HTR3B; SCN3A; DDR2; HDAC11; ADRA1B; HDAC3; HTR3C; EPHB3; LCK; CSF1; ROR1; HTR3E; HDAC2; HRH1; TUBA3C; NTRK1; DHFR
gastric carcinoma,TUBB1; ADRA1A; KDR; TUBB2B; TUBB4B; PDCD1; DPYD; TUBB8; TUBB4A; TUBB2A; GART; ADRA1B; TUBB6; TYMS; TUBB; DHFR; TUBB3; ADRA1D; TOP1
gastroesophageal junction adenocarcinoma,FGFR2; FLT3; RAF1; TUBB2B; ERBB2; FGFR4; CTLA4; TYMS; MUC1; TUBB4B; DPYD; TUBB; FLT4; FGFR1; TUBB1; TUBB4A; PDGFRB; RET; TUBB6; FGFR3; CD274; KDR; TUBB2A; KIT; PDCD1; TUBB3; FLT1; BRAF; TOP1; TUBB8
gastroesophageal reflux disease,PTGER3; SLC6A2; SLC6A4; HRH2; MTNR1B; DRD2; HTR3B; CCKAR; HTR4; HTR3A; ATP4B; HTR3E; CCKBR; MTNR1A; GRM5; HTR3C; HSD11B1; GABBR2; HRH1; GABBR1; ATP4A; CHRM1; HSD11B2; HTR3D; PGA5
gastrointestinal disease,CACNG3; CACNA1G; POLA2; PDE4A; PTGS2; CACNA1S; POLD2; CACNG1; VEGFA; PDE4D; CACNG6; CACNG8; PRIM2; EGFR; POLE3; DRD2; CACNA1D; HTR3A; PSCA; FGA; POLD4; POLE; TUBB4B; CACNA1H; TUBB8; POLD1; CACNB1; OPRK1; ACHE; CACNA1F; SLC6A2; ATP4A; SLC6A4; OPRM1; OPRD1; FAAH; CNR1; CHRM3; TUBB2B; CACNA2D4; CACNA2D3; HTR4; CACNG2; TYMS; HTR1A; HTR3E; HTR3D; TUBB; TRPV1; CACNA1E; ADRA2B; CACNA2D2; CACNG4; POLD3; PTGS1; CACNA1I; POLE2; HNF4A; TUBB1; POLA1; TUBB4A; CACNG7; CACNA1B; HTR3B; ADRA2A; CACNB3; CHRM1; FGG; CACNB4; ADRA2C; PRIM1; TUBB3; CFTR; CACNG5; PDE4C; HRH2; TUBB2A; CACNA1A; CACNA1C; CACNA2D1; CACNB2; RRM1; FGB; TUBB6; HTR3C; CHRM2; PDE4B
gastrointestinal stromal tumor,FLT4; POLD1; FGFR2; FGFR1; HSP90AA1; HSP90AB1; ABL1; TUBB1; MET; FRK; ITK; NR3C1; EPHA4; TEK; FLT3; PDGFRA; EPHA7; BLK; EGFR; EPHA1; KIT; BRAF; CTLA4; RET; TUBB6; TYMS; POLE; CSF1R; LCK; BCR; TUBB; TUBB8; POLA2; FGFR3; EPHA6; FLT1; VEGFA; PDGFRB; KDR; RAF1; POLD4; YES1; EPHB3; MAPK11; TUBB4B; EPHB4; PRIM1; NTRK1; FGR; FYN; POLE2; PTK6; POLA1; EPHB6; POLD2; CD274; SRMS; IDO1; EPHB2; TUBB2B; EPHA2; EPHA5; EPHB1; DDR2; MAP2K1; PDCD1; TUBB3; EPHA3; ERBB3; EPHA8; POLD3; HCK; TUBB4A; MAP2K2; TUBB2A; ERBB2; PRIM2; POLE3; RRM1; BCL2; ERBB4; EPHA10; SRC; LYN
gastroparesis,SLC6A2; TACR1; ACHE; GHSR; SNAP25; PDE5A; DRD2; HTR4; HTR3A; HTR1A; DRD4; HTR2A; OPRM1; HTR3B; DRD3; HTR3C; HTR3E; HRH1; MLNR; SLC6A4; CNR1; HTR3D
generalized anxiety disorder,CACNG3; CACNA2D2; GABRA3; CACNG4; HTR2A; SLC6A2; SLC6A4; GABRA6; DRD2; DRD3; GABRA2; CACNA2D1; SLC6A1; CACNA1D; CACNA2D3; GABRG1; CACNB4; GRIN2A; GABRA5; CACNA1E; GABRQ; CACNA1G; GABRA1; CACNB1; CACNG5; GABRP; CACNA1I; CACNA1F; GRIN2D; CACNG7; GABRA4; CACNG6; CACNG8; TAAR1; CACNA1B; CACNA1C; GABRB1; CACNG2; GABRG3; GRIN2B; GABRE; CACNG1; CRHR1; CACNA1A; GABRB2; GRIN2C; CACNB2; GABRB3; GRIN1; HTR1A; GABRD; CACNA1H; CACNA1S; GABRG2; GRIN3B; HTR2C; CACNA2D4; HTR3A; CACNB3; GRIN3A
germ cell tumor,PARP3; TOP2B; TUBB1; FLT1; TUBB4A; MET; POLD2; ITK; CD274; TNFRSF8; KDR; TUBB2A; TUBB2B; POLE3; CTLA4; TUBB8; POLE2; PDGFRB; PDGFRA; EGFR; KIT; POLD4; LCK; TUBB4B; PDCD1; TUBB3; FLT4; POLA1; ALDH2; VEGFA; TACR1; FLT3; TOP2A; PARP1; RET; RRM1; TUBB6; PRIM1; POLA2; POLD1; FGFR3; POLD3; FGFR1; FKBP1A; CSF3R; PARP2; PRIM2; POLE; CSF1R; TUBB
gestational diabetes,NDUFB4; NDUFB2; NDUFB7; NDUFC1; VDR; GLP1R; NDUFS7; NDUFB3; NDUFAF4; NDUFA5; NDUFA2; NDUFB5; NDUFAF1; NDUFB10; NDUFS6; NDUFB11; NDUFB9; NDUFS2; NDUFV3; NDUFAF2; NDUFS4; NDUFB6; NDUFB8; NDUFS5; NDUFA3; NDUFA11; NDUFAF3; NDUFV2; NDUFB1; NDUFA6; KCNJ11; MT-ND5; MT-ND4; AMY2A; NDUFA7; NDUFAB1; ABCC8; NDUFS8; NDUFA1; NDUFA10; NDUFA9; SLC5A2; NDUFC2; INSR; NDUFA12; NDUFA4L2; NDUFA4; MT-ND6; MT-ND2; MT-ND1; MT-ND4L; NDUFS1; GPD2; NDUFA8; NDUFV1; NDUFA13; DPP4; MT-ND3; NDUFS3; MGAM; NR1H4
gestational trophoblastic neoplasm,KDR; TUBB1; TUBB4A; VEGFA; TUBB2A; TUBB2B; TYMS; PDCD1; TUBB; CD274; TOP2A; GART; TUBB3; TUBB8; TOP2B; TUBB6; TUBB4B; DHFR
glaucoma,NDUFAB1; ADRB1; ROCK1; NDUFB2; NDUFB7; GABRA4; NDUFC1; VEGFA; NR3C1; NDUFB3; NDUFA1; PTGER2; NDUFA10; CHRM3; CA1; ROCK2; SCN2A; SCN7A; NDUFB11; GABRA2; GRIA4; GRIK3; NDUFB6; NDUFB8; NDUFS5; ADRB2; NDUFA3; NDUFAF3; ADRA2C; NDUFA6; SCN10A; GABRA5; MT-ND5; GABRQ; ADRA2B; ADORA3; GABRA3; GABRA1; NDUFS1; CA2; GPD2; NDUFA8; PTGFR; NDUFAF4; GRIA3; NDUFA2; SCN1A; NDUFS6; GABRB2; ADRA2A; NDUFC2; GRIA1; NDUFV3; SLC18A2; GABRB3; CA4; CA7; SCN9A; ADRA1B; TYMS; SCN5A; NDUFA4L2; NDUFA4; MT-ND2; MT-ND1; NDUFS3; NDUFA7; NDUFB4; CA12; GABRE; GRIK5; NDUFS7; GRIA2; ADRA1A; NDUFAF1; GABRA6; NDUFS2; GABRG1; NDUFV1; SCN11A; CHRM1; ADRA1D; NDUFA11; GABRG3; NDUFB1; NDUFA13; ADRB3; PPIA; MT-ND3; MT-ND4; MT-ND4L; SCN4A; PTGS2; ACHE; GABRP; PTGS1; SLC6A2; NDUFS8; GABRG2; PGF; NDUFA5; NDUFB5; PDE5A; NDUFA9; NDUFB10; SLC6A3; NDUFB9; GRIK4; SCN3A; GABRB1; NDUFAF2; NDUFS4; GRIK2; GRIK1; NDUFV2; NDUFA12; GABRD; SCN8A; MT-ND6
glioblastoma multiforme,PDK4; PSMB1; FYN; NDUFS1; PSMA4; PARP3; HDAC7; TOP2B; ESR1; TGFB2; JAK2; ABL1; HDAC10; PSMA7; HCK; HTR2A; FLT1; GSR; TUBB4A; TYK2; GRIN2D; JAK3; PIK3CG; NDUFC1; FRK; ALDH5A1; NDUFS7; MPL; PIK3R3; CD274; FLT3; PPAT; NDUFA5; PSMA1; NDUFA2; PDGFRA; BLK; TUBB2B; ITGAV; PDE5A; EPHA2; EML4; PIK3R1; EGFR; CACNA1B; TUBA3E; PDK1; PSMB4; IL6R; JAK1; HDAC11; NDUFAF2; NDUFB6; RET; TUBA1C; NDUFV1; PIK3CD; ATP2A2; NDUFA11; NPM1; CSF1R; LCK; GRIN2A; BCR; TUBB4B; PDCD1; TUBB; ATP2A1; EPHB4; TLR7; TUBA3C; NTRK1; MT-ND6; GRIN3A; MT-ND5; TOP1; PSMB10; MT-ND4L; FNTB; ITGB3; TUBB8; NDUFA7; PSMB3; FGR; FLT4; HDAC9; NDUFB4; FGFR3; DRD4; FGFR1; ITGB5; XPO1; FKBP1A; BIRC5; ANGPT2; HDAC6; RBX1; PSMA3; TUBB1; PIK3R2; CDK6; SLC6A4; HDAC5; NDUFS8; ALDH2; VEGFA; PDGFRB; GPD2; HDAC1; NDUFB3; CSF3R; TEK; GRIA2; NDUFA1; SRMS; PSMB2; TUBA4A; RAF1; IL2RA; CDK4; PSMB7; TUBB2A; NDUFAF1; CD27; PIK3R5; BRD4; PSMB6; AGTR1; NDUFB11; NDUFC2; KIT; BRAF; FGFR4; NDUFS4; TUBA1A; FNTA; BRD3; TUBB6; TYMS; NDUFA12; MAPK11; NDUFA13; CSF2RA; MT-ND3; PSMB9; TUBB3; NDUFAB1; PDK2; PDK3; PTGS2; RARB; IL4R; PSMB5; SLC6A2; IMPDH1; ENG; HMGCR; PPP2CA; CRBN; GRIN3B; CNR1; IL13RA2; KDR; NDUFA10; IDO1; IL13RA1; RARA; BRDT; NDUFA9; NDUFB10; ERBB2; NDUFB9; DRD2; GRIA1; NDUFS2; SV2A; DDR2; CTLA4; NDUFB8; PRKCB; DDB1; NDUFS5; HDAC3; RRM2; RARG; YES1; GRIN1; IMPDH2; NDUFV2; ERBB4; NDUFB1; HDAC2; MT-ND4; PSMB8; NDUFS3; PSMB11; TLR9; LYN; PPP5C; PIK3CB; FGFR2; HDAC4; ATP2A3; NDUFB2; PTGS1; NDUFB7; PSMA6; TLR8; PPP2CB; MET; PSMA2; TGFBR1; TPO; FASLG; NDUFA8; PIK3CA; LRP1; TUBA1B; NDUFAF4; PARP2; TOP2A; NDUFB5; CUL4A; PSMA5; PARP1; NDUFS6; HDAC8; DRD3; PSMA8; NDUFV3; GRIN2C; NDUFA3; ALK; NDUFAF3; TACSTD2; WT1; NDUFA6; NDUFA4L2; TNFRSF18; NDUFA4; SRC; MT-ND2; MT-ND1; BRD2; GRIN2B
glioma,FLT4; PARP3; FKBP1A; ABL1; PSMB5; FLT3; TUBB2A; IDH1; CACNA1B; SCN3A; IFNAR2; SV2A; DDB1; TYMS; LCK; TUBB4B; TUBB; SCN4A; ESR1; TUBB4A; ALDH5A1; VEGFA; ITK; CRBN; KDR; TUBB2B; CUL4A; SLC6A3; SCN10A; BCR; TOP2B; RBX1; TUBB1; GSR; PDGFRB; PARP2; TOP2A; PDGFRA; SCN2A; SCN7A; ERBB2; IFNAR1; EGFR; KIT; SLC18A2; SCN9A; SCN8A; CSF2RA; TOP1; FGFR3; PTGS2; FGFR1; FLT1; SLC6A2; PARP1; SCN1A; SCN11A; TUBB6; ERBB4; CSF1R; SCN5A; PDCD1; TUBB3; TUBB8
gliosarcoma,FYN; HGF; EPHA3; EPHA8; EPHA6; ABL1; GSR; FRK; CRBN; HDAC1; TEK; CXCR4; FLT3; RAF1; BLK; APH1B; CUL4A; PARP1; EGFR; NCSTN; RET; RRM2; YES1; TOP1MT; HDAC2; CSF2RA; FNTB; PARP3; HDAC6; HCK; VEGFA; PDGFRB; APH1A; PGF; SRMS; KDR; PARP2; EPHB2; ITGAV; PSEN2; FGFR4; ERBB4; EPHB3; LCK; BCR; SRC; TOP1; PSENEN; ITGB3; FGFR2; FGFR3; TOP2B; FGFR1; PSEN1; ITGB5; RBX1; FLT1; EPHB6; ITK; EPHA4; SMO; TOP2A; PDGFRA; EPHA7; EPHA2; EPHA5; EPHA1; EPHB1; KIT; DDB1; FNTA; CSF1R; EPHA10; FGR; FLT4; ERBB3; FKBP1A; ANGPT2; PSMB5; PTK6; CSF3R; ERBB2; ANGPT1; BRAF; CTLA4; HDAC3; PDCD1; EPHB4; LYN
glomerulonephritis,CD38; PDE4C; PDE8B; ADORA2A; PDE5A; AGTR1; ACE; PDE9A; PDE3A; MC2R; SLC12A3; PDE8A; PDE6C; VDR; PDE4D; NR3C1; PDE1A; PDE1B; PDE6A; MS4A1; PDE6D; ADORA2B; PDE7B; PDE6G; PDE2A; PDE10A; IL2RA; PDE6H; PDE1C; PDE4B; PDE7A; PDE4A; PDE6B; PDE3B; CFB
